createdTime,hostname,logID,logComment,updateTime(s),elapsedSec,count,outlier,logType,dev
2022-08-25 10:05,Host1,0_0,ON,1661389503,0,1,0,Switch,0
2022-08-25 10:06,Host1,7_0,f1,1661389585,82,1,0,Campfire,0
2022-08-25 10:09,Host1,1_1,Get Homerun,1661389740,237,1,0,CheckPoint,0
2022-08-25 10:10,Host1,1_2,Frog With Flowers,1661389823,320,1,0,CheckPoint,0
2022-08-25 10:12,Host1,2_0,Enter Town,1661389925,422,1,0,CheckPoint,0
2022-08-25 10:12,Host1,7_0,f2,1661389952,449,1,0,Campfire,0
2022-08-25 10:13,Host1,2_1,Across The River,1661389981,478,1,0,CheckPoint,0
2022-08-25 10:13,Host1,2_2,Splash Combat,1661389999,496,1,0,CheckPoint,0
2022-08-25 10:14,Host1,2_3,Cave Entrance,1661390085,582,1,0,CheckPoint,0
2022-08-25 10:15,Host2,0_0,ON,1661390132,0,1,0,Switch,0
2022-08-25 10:16,Host1,2_4,Find Fruit,1661390164,661,1,0,CheckPoint,0
2022-08-25 10:16,Host1,8_0,Dead,1661390188,685,1,0,Dead,0
2022-08-25 10:16,Host1,8_0,Dead,1661390165,662,1,0,Dead,0
2022-08-25 10:17,Host3,0_0,ON,1661390237,0,1,0,Switch,0
2022-08-25 10:18,Host3,7_0,f1,1661390329,92,1,0,Campfire,0
2022-08-25 10:18,Host2,7_0,f1,1661390283,152,1,0,Campfire,0
2022-08-25 10:19,Host2,8_0,Dead,1661390392,260,1,0,Dead,0
2022-08-25 10:20,Host3,8_0,Dead,1661390412,175,1,0,Dead,0
2022-08-25 10:21,Host2,8_0,Dead,1661390484,353,1,0,Dead,0
2022-08-25 10:22,Host3,8_0,Dead,1661390538,302,1,0,Dead,0
2022-08-25 10:22,Host4,0_0,ON,1661390532,0,1,0,Switch,0
2022-08-25 10:22,Host2,1_1,Get Homerun,1661390579,448,1,0,CheckPoint,0
2022-08-25 10:23,Host3,1_1,Get Homerun,1661390631,394,1,0,CheckPoint,0
2022-08-25 10:23,Host4,7_0,f1,1661390614,82,1,0,Campfire,0
2022-08-25 10:24,Host2,1_2,Frog With Flowers,1661390687,556,1,0,CheckPoint,0
2022-08-25 10:25,Host3,1_2,Frog With Flowers,1661390738,501,1,0,CheckPoint,0
2022-08-25 10:25,Host4,8_0,Dead,1661390720,188,1,0,Dead,0
2022-08-25 10:26,Host3,7_0,f1,1661390813,576,1,0,Campfire,0
2022-08-25 10:26,Host3,7_0,f1,1661390786,550,1,0,Campfire,0
2022-08-25 10:26,Host5,0_0,ON,1661390802,0,1,0,Switch,0
2022-08-25 10:26,Host4,1_1,Get Homerun,1661390811,279,1,0,CheckPoint,0
2022-08-25 10:26,Host2,7_0,f1,1661390804,673,1,0,Campfire,0
2022-08-25 10:27,Host3,2_0,Enter Town,1661390826,589,1,0,CheckPoint,0
2022-08-25 10:27,Host3,2_1,Across The River,1661390875,638,1,0,CheckPoint,0
2022-08-25 10:27,Host3,7_0,f2,1661390847,610,1,0,Campfire,0
2022-08-25 10:28,Host5,7_0,f1,1661390904,102,1,0,Campfire,0
2022-08-25 10:28,Host2,2_0,Enter Town,1661390889,758,1,0,CheckPoint,0
2022-08-25 10:29,Host3,2_2,Splash Combat,1661390976,739,1,0,CheckPoint,0
2022-08-25 10:29,Host4,1_2,Frog With Flowers,1661390991,459,1,0,CheckPoint,0
2022-08-25 10:29,Host2,2_1,Across The River,1661390980,848,1,0,CheckPoint,0
2022-08-25 10:29,Host2,7_0,f2,1661390943,811,1,0,Campfire,0
2022-08-25 10:30,Host2,2_2,Splash Combat,1661391028,897,1,0,CheckPoint,0
2022-08-25 10:31,Host3,2_3,Cave Entrance,1661391089,852,1,0,CheckPoint,0
2022-08-25 10:31,Host5,1_1,Get Homerun,1661391092,290,1,0,CheckPoint,0
2022-08-25 10:31,Host2,7_0,f2,1661391088,956,1,0,Campfire,0
2022-08-25 10:31,Host2,8_0,Dead,1661391081,950,1,0,Dead,0
2022-08-25 10:32,Host3,2_4,Find Fruit,1661391157,921,1,0,CheckPoint,0
2022-08-25 10:32,Host4,2_0,Enter Town,1661391129,597,1,0,CheckPoint,0
2022-08-25 10:33,Host3,3_0,Out of the Cave,1661391201,965,1,0,CheckPoint,0
2022-08-25 10:33,Host3,7_0,f2,1661391217,981,1,0,Campfire,0
2022-08-25 10:33,Host5,1_2,Frog With Flowers,1661391183,381,1,0,CheckPoint,0
2022-08-25 10:33,Host5,2_0,Enter Town,1661391235,433,1,0,CheckPoint,0
2022-08-25 10:33,Host5,7_0,f1,1661391211,409,1,0,Campfire,0
2022-08-25 10:33,Host4,2_1,Across The River,1661391224,692,1,0,CheckPoint,0
2022-08-25 10:33,Host4,7_0,f2,1661391191,659,1,0,Campfire,0
2022-08-25 10:33,Host2,2_3,Cave Entrance,1661391236,1104,1,0,CheckPoint,0
2022-08-25 10:34,Host5,7_0,f2,1661391299,497,1,0,Campfire,0
2022-08-25 10:34,Host4,2_2,Splash Combat,1661391294,762,1,0,CheckPoint,0
2022-08-25 10:35,Host3,8_0,Dead,1661391352,1115,1,0,Dead,0
2022-08-25 10:35,Host5,2_1,Across The River,1661391327,525,1,0,CheckPoint,0
2022-08-25 10:35,Host5,2_2,Splash Combat,1661391347,545,1,0,CheckPoint,0
2022-08-25 10:35,Host2,2_4,Find Fruit,1661391300,1168,1,0,CheckPoint,0
2022-08-25 10:35,Host2,3_0,Out of the Cave,1661391343,1212,1,0,CheckPoint,0
2022-08-25 10:36,Host5,2_3,Cave Entrance,1661391420,618,1,0,CheckPoint,0
2022-08-25 10:36,Host4,8_0,Dead,1661391360,828,1,0,Dead,0
2022-08-25 10:36,Host2,2_3b,Secret Room,1661391385,1253,1,0,CheckPoint,0
2022-08-25 10:36,Host2,8_0,Dead,1661391417,1285,1,0,Dead,0
2022-08-25 10:36,Host6,0_0,ON,1661391412,0,1,0,Switch,0
2022-08-25 10:37,Host3,6_0,OFF,1661391453,1217,1,0,Switch,0
2022-08-25 10:37,Host5,2_4,Find Fruit,1661391470,668,1,0,CheckPoint,0
2022-08-25 10:37,Host4,2_3,Cave Entrance,1661391480,948,1,0,CheckPoint,0
2022-08-25 10:38,Host7,0_0,ON,1661391499,0,1,0,Switch,0
2022-08-25 10:38,Host5,3_0,Out of the Cave,1661391503,701,1,0,CheckPoint,0
2022-08-25 10:38,Host4,8_0,Dead,1661391522,990,1,0,Dead,0
2022-08-25 10:38,Host6,7_0,f1,1661391488,76,1,0,Campfire,0
2022-08-25 10:39,Host7,7_0,f1,1661391579,80,1,0,Campfire,0
2022-08-25 10:39,Host6,8_0,Dead,1661391588,176,1,0,Dead,0
2022-08-25 10:40,Host5,7_0,f2,1661391647,846,1,0,Campfire,0
2022-08-25 10:41,Host7,8_0,Dead,1661391666,167,1,0,Dead,0
2022-08-25 10:41,Host7,6_0,OFF,1661391671,172,1,0,Switch,0
2022-08-25 10:41,Host2,3_1,Town Cave,1661391697,1565,1,0,CheckPoint,0
2022-08-25 10:41,Host2,3_2,Bomb & Fruit,1661391713,1581,1,0,CheckPoint,0
2022-08-25 10:41,Host2,7_0,f2,1661391670,1539,1,0,Campfire,0
2022-08-25 10:41,Host6,8_0,Dead,1661391683,270,1,0,Dead,0
2022-08-25 10:41,Host6,6_0,OFF,1661391695,283,1,0,Switch,0
2022-08-25 10:42,Host5,8_0,Dead,1661391732,930,1,0,Dead,0
2022-08-25 10:42,Host2,3_3,Get Key,1661391742,1611,1,0,CheckPoint,0
2022-08-25 10:43,Host2,4_0,Boss,1661391787,1656,1,0,CheckPoint,0
2022-08-25 10:44,Host5,3_1,Town Cave,1661391875,1073,1,0,CheckPoint,0
2022-08-25 10:44,Host5,3_2,Bomb & Fruit,1661391900,1098,1,0,CheckPoint,0
2022-08-25 10:44,Host5,7_0,f2,1661391847,1045,1,0,Campfire,0
2022-08-25 10:44,Host2,4_0,Boss,1661391849,1717,1,0,CheckPoint,0
2022-08-25 10:44,Host2,8_0,Dead,1661391842,1710,1,0,Dead,0
2022-08-25 10:44,Host2,6_0,OFF,1661391852,1720,1,0,Switch,0
2022-08-25 10:45,Host5,3_3,Get Key,1661391930,1128,1,0,CheckPoint,0
2022-08-25 10:46,Host5,4_0,Boss,1661391979,1177,1,0,CheckPoint,0
2022-08-25 10:47,Host5,8_0,Dead,1661392069,1267,1,0,Dead,0
2022-08-25 10:50,Host5,8_0,Dead,1661392247,1445,1,0,Dead,0
2022-08-25 10:50,Host5,6_0,OFF,1661392255,1454,1,0,Switch,0
2022-08-25 11:38,Host8,0_0,ON,1661395104,0,1,0,Switch,0
2022-08-25 11:39,Host8,7_0,f1,1661395181,77,1,0,Campfire,0
2022-08-25 11:42,Host8,1_1,Get Homerun,1661395327,223,1,0,CheckPoint,0
2022-08-25 11:45,Host8,1_2,Frog With Flowers,1661395528,424,1,0,CheckPoint,0
2022-08-25 11:47,Host9,0_0,ON,1661395630,0,1,1,Switch,0
2022-08-25 11:48,Host9,7_0,f1,1661395695,65,1,1,Campfire,0
2022-08-25 11:49,Host8,2_0,Enter Town,1661395767,663,1,0,CheckPoint,0
2022-08-25 11:49,Host8,7_0,f2,1661395796,692,1,0,Campfire,0
2022-08-25 11:49,Host9,1_1,Get Homerun,1661395786,156,1,1,CheckPoint,0
2022-08-25 11:50,Host8,2_1,Across The River,1661395822,718,1,0,CheckPoint,0
2022-08-25 11:50,Host8,2_2,Splash Combat,1661395849,745,1,0,CheckPoint,0
2022-08-25 11:51,Host9,1_2,Frog With Flowers,1661395883,252,1,1,CheckPoint,0
2022-08-25 11:52,Host8,7_0,f2,1661395928,824,1,0,Campfire,0
2022-08-25 11:52,Host8,8_0,Dead,1661395921,817,1,0,Dead,0
2022-08-25 11:52,Host9,2_0,Enter Town,1661395970,339,1,1,CheckPoint,0
2022-08-25 11:53,Host8,2_3,Cave Entrance,1661396014,910,1,0,CheckPoint,0
2022-08-25 11:53,Host9,2_1,Across The River,1661396035,405,1,1,CheckPoint,0
2022-08-25 11:53,Host9,7_0,f2,1661396013,382,1,1,Campfire,0
2022-08-25 11:54,Host8,2_4,Find Fruit,1661396077,973,1,0,CheckPoint,0
2022-08-25 11:54,Host8,8_0,Dead,1661396050,946,1,0,Dead,0
2022-08-25 11:54,Host9,2_2,Splash Combat,1661396051,421,1,1,CheckPoint,0
2022-08-25 11:55,Host8,3_0,Out of the Cave,1661396131,1027,1,0,CheckPoint,0
2022-08-25 11:55,Host9,8_0,Dead,1661396124,494,1,1,Dead,0
2022-08-25 11:56,Host8,8_0,Dead,1661396174,1070,1,0,Dead,0
2022-08-25 11:57,Host9,2_3,Cave Entrance,1661396231,600,1,1,CheckPoint,0
2022-08-25 11:57,Host9,2_3b,Secret Room,1661396252,621,1,1,CheckPoint,0
2022-08-25 11:58,Host8,7_0,f2,1661396334,1230,1,0,Campfire,0
2022-08-25 11:58,Host10,0_0,ON,1661396313,0,1,0,Switch,0
2022-08-25 11:58,Host9,2_4,Find Fruit,1661396289,658,1,1,CheckPoint,0
2022-08-25 11:58,Host9,3_0,Out of the Cave,1661396315,685,1,1,CheckPoint,0
2022-08-25 11:59,Host8,3_1,Town Cave,1661396350,1246,1,0,CheckPoint,0
2022-08-25 11:59,Host8,3_2,Bomb & Fruit,1661396372,1268,1,0,CheckPoint,0
2022-08-25 11:59,Host10,7_0,f1,1661396397,85,1,0,Campfire,0
2022-08-25 11:59,Host10,7_0,f1,1661396394,81,1,0,Campfire,0
2022-08-25 12:00,Host3,0_0,ON,1661396421,0,2,0,Switch,0
2022-08-29 12:30,Host11,6_0,OFF,1661743822,1163,3,0,Switch,1
2022-08-25 12:00,Host8,3_3,Get Key,1661396449,1345,1,0,CheckPoint,0
2022-08-29 12:29,Host11,5_0,Clear,1661743793,1134,3,0,Clear,1
2022-08-25 12:00,Host9,8_0,Dead,1661396432,802,1,1,Dead,0
2022-08-25 12:01,Host3,7_0,f1,1661396467,46,2,0,Campfire,0
2022-08-29 12:26,Host11,4_0,Boss,1661743565,906,3,0,CheckPoint,1
2022-08-25 12:01,Host8,4_0,Boss,1661396491,1387,1,0,CheckPoint,0
2022-08-29 12:25,Host11,7_0,f1,1661743537,878,3,0,Campfire,1
2022-08-29 12:24,Host11,3_1,Town Cave,1661743452,793,3,0,CheckPoint,1
2022-08-25 12:01,Host9,8_0,Dead,1661396514,883,1,1,Dead,0
2022-08-25 12:02,Host3,1_1,Get Homerun,1661396541,120,2,0,CheckPoint,0
2022-08-29 12:24,Host11,3_2,Bomb & Fruit,1661743464,805,3,0,CheckPoint,1
2022-08-29 12:24,Host11,3_3,Get Key,1661743486,826,3,0,CheckPoint,1
2022-08-29 12:22,Host11,3_0,Out of the Cave,1661743344,684,3,0,CheckPoint,1
2022-08-25 12:02,Host8,4_0,Boss,1661396563,1460,1,0,CheckPoint,0
2022-08-25 12:02,Host8,8_0,Dead,1661396557,1453,1,0,Dead,0
2022-08-25 12:02,Host10,1_1,Get Homerun,1661396546,233,1,0,CheckPoint,0
2022-08-25 12:02,Host9,3_1,Town Cave,1661396569,939,1,1,CheckPoint,0
2022-08-25 12:02,Host9,7_0,f2,1661396551,921,1,1,Campfire,0
2022-08-25 12:03,Host3,1_2,Frog With Flowers,1661396595,175,2,0,CheckPoint,0
2022-08-25 12:03,Host3,7_0,f1,1661396614,194,2,0,Campfire,0
2022-08-29 12:21,Host11,2_3,Cave Entrance,1661743285,625,3,0,CheckPoint,1
2022-08-29 12:21,Host11,2_4,Find Fruit,1661743318,658,3,0,CheckPoint,1
2022-08-25 12:03,Host9,3_2,Bomb & Fruit,1661396586,956,1,1,CheckPoint,0
2022-08-25 12:03,Host9,3_3,Get Key,1661396618,988,1,1,CheckPoint,0
2022-08-25 12:04,Host3,2_0,Enter Town,1661396658,237,2,0,CheckPoint,0
2022-08-25 12:04,Host3,7_0,f1,1661396647,226,2,0,Campfire,0
2022-08-25 12:04,Host3,7_0,f2,1661396671,251,2,0,Campfire,0
2022-08-25 12:04,Host8,4_0,Boss,1661396693,1589,1,0,CheckPoint,0
2022-08-25 12:04,Host8,8_0,Dead,1661396686,1582,1,0,Dead,0
2022-08-25 12:04,Host9,4_0,Boss,1661396659,1029,1,1,CheckPoint,0
2022-08-25 12:05,Host3,2_1,Across The River,1661396698,277,2,0,CheckPoint,0
2022-08-25 12:05,Host3,2_2,Splash Combat,1661396714,293,2,0,CheckPoint,0
2022-08-29 12:20,Host11,2_2,Splash Combat,1661743208,549,3,0,CheckPoint,1
2022-08-25 12:05,Host10,1_2,Frog With Flowers,1661396725,412,1,0,CheckPoint,0
2022-08-29 12:19,Host11,2_1,Across The River,1661743171,512,3,0,CheckPoint,1
2022-08-25 12:05,Host9,4_0,Boss,1661396745,1115,1,1,CheckPoint,0
2022-08-25 12:05,Host9,8_0,Dead,1661396739,1109,1,1,Dead,0
2022-08-25 12:06,Host3,2_3,Cave Entrance,1661396777,356,2,0,CheckPoint,0
2022-08-29 12:19,Host11,7_0,f2,1661743147,487,3,0,Campfire,1
2022-08-29 12:18,Host11,1_2,Frog With Flowers,1661743095,435,3,0,CheckPoint,1
2022-08-25 12:06,Host10,2_0,Enter Town,1661396810,497,1,0,CheckPoint,0
2022-08-25 12:06,Host10,7_0,f1,1661396791,478,1,0,Campfire,0
2022-08-29 12:18,Host11,2_0,Enter Town,1661743135,475,3,0,CheckPoint,1
2022-08-25 12:07,Host3,2_4,Find Fruit,1661396823,402,2,0,CheckPoint,0
2022-08-25 12:07,Host3,3_0,Out of the Cave,1661396860,439,2,0,CheckPoint,0
2022-08-29 12:16,Host11,1_1,Get Homerun,1661742982,322,3,0,CheckPoint,1
2022-08-29 12:14,Host11,7_0,f1,1661742877,218,3,0,Campfire,1
2022-08-25 12:07,Host10,7_0,f2,1661396837,524,1,0,Campfire,0
2022-08-29 12:10,Host11,0_0,ON,1661742659,0,3,0,Switch,1
2022-08-25 12:08,Host3,3_1,Town Cave,1661396930,509,2,0,CheckPoint,0
2022-08-25 12:08,Host3,7_0,f2,1661396910,489,2,0,Campfire,0
2022-08-25 17:38,Host11,4_0,Boss,1661416718,1413,2,0,CheckPoint,1
2022-08-25 12:08,Host8,4_0,Boss,1661396900,1796,1,0,CheckPoint,0
2022-08-25 12:08,Host8,8_0,Dead,1661396890,1786,1,0,Dead,0
2022-08-25 12:08,Host10,2_1,Across The River,1661396885,572,1,0,CheckPoint,0
2022-08-25 12:08,Host10,2_2,Splash Combat,1661396931,618,1,0,CheckPoint,0
2022-08-25 12:08,Host10,7_0,f2,1661396915,602,1,0,Campfire,0
2022-08-25 17:38,Host11,6_0,OFF,1661416729,1424,2,0,Switch,1
2022-08-25 17:33,Host11,8_0,Dead,1661416423,1118,2,0,Dead,1
2022-08-25 12:09,Host3,3_2,Bomb & Fruit,1661396946,525,2,0,CheckPoint,0
2022-08-25 17:27,Host11,7_0,f2,1661416063,758,2,0,Campfire,1
2022-08-25 17:25,Host11,3_1,Town Cave,1661415912,607,2,0,CheckPoint,1
2022-08-25 12:09,Host8,8_0,Dead,1661396994,1890,1,0,Dead,0
2022-08-25 17:25,Host11,3_2,Bomb & Fruit,1661415924,619,2,0,CheckPoint,1
2022-08-25 12:09,Host9,8_0,Dead,1661396952,1321,1,1,Dead,0
2022-08-25 12:10,Host3,3_3,Get Key,1661397007,586,2,0,CheckPoint,0
2022-08-25 17:25,Host11,3_3,Get Key,1661415945,640,2,0,CheckPoint,1
2022-08-25 12:10,Host10,2_3,Cave Entrance,1661397036,723,1,0,CheckPoint,0
2022-08-25 17:24,Host11,7_0,f2,1661415889,584,2,0,Campfire,1
2022-08-25 17:23,Host11,2_4,Find Fruit,1661415789,484,2,0,CheckPoint,1
2022-08-25 12:11,Host3,4_0,Boss,1661397062,641,2,0,CheckPoint,0
2022-08-25 17:23,Host11,3_0,Out of the Cave,1661415816,511,2,0,CheckPoint,1
2022-08-25 12:11,Host10,2_3b,Secret Room,1661397094,781,1,0,CheckPoint,0
2022-08-25 17:22,Host11,2_3,Cave Entrance,1661415745,440,2,0,CheckPoint,1
2022-08-25 17:21,Host11,2_2,Splash Combat,1661415665,360,2,0,CheckPoint,1
2022-08-25 12:12,Host10,2_4,Find Fruit,1661397130,817,1,0,CheckPoint,0
2022-08-25 12:12,Host10,3_0,Out of the Cave,1661397157,845,1,0,CheckPoint,0
2022-08-25 17:20,Host11,2_1,Across The River,1661415635,330,2,0,CheckPoint,1
2022-08-25 17:19,Host11,7_0,f2,1661415560,255,2,0,Campfire,1
2022-08-25 17:18,Host11,2_0,Enter Town,1661415537,232,2,0,CheckPoint,1
2022-08-25 12:13,Host10,7_0,f2,1661397232,919,1,0,Campfire,0
2022-08-25 17:18,Host11,7_0,f1,1661415527,222,2,0,Campfire,1
2022-08-25 17:17,Host11,1_1,Get Homerun,1661415420,115,2,0,CheckPoint,1
2022-08-25 17:17,Host11,1_2,Frog With Flowers,1661415475,170,2,0,CheckPoint,1
2022-08-25 12:14,Host10,3_1,Town Cave,1661397261,948,1,0,CheckPoint,0
2022-08-25 12:14,Host10,3_2,Bomb & Fruit,1661397273,960,1,0,CheckPoint,0
2022-08-25 17:15,Host11,0_0,ON,1661415305,0,2,0,Switch,1
2022-08-25 12:15,Host3,8_0,Dead,1661397314,893,2,0,Dead,0
2022-08-25 12:15,Host10,3_3,Get Key,1661397308,995,1,0,CheckPoint,0
2022-08-25 12:15,Host10,4_0,Boss,1661397348,1035,1,0,CheckPoint,0
2022-08-25 17:15,Host11,7_0,f1,1661415354,49,2,0,Campfire,1
2022-08-25 12:16,Host3,7_0,f2,1661397405,984,2,0,Campfire,0
2022-08-25 12:17,Host10,8_0,Dead,1661397449,1137,1,0,Dead,0
2022-08-25 12:19,Host4,0_0,ON,1661397577,0,2,0,Switch,0
2022-08-25 17:14,Host11,4_0,Boss,1661415275,1496,1,0,CheckPoint,1
2022-08-25 12:20,Host3,4_0,Boss,1661397607,1186,2,0,CheckPoint,0
2022-08-25 12:20,Host3,8_0,Dead,1661397650,1229,2,0,Dead,0
2022-08-25 12:20,Host4,7_0,f1,1661397628,51,2,0,Campfire,0
2022-08-25 17:14,Host11,5_0,Clear,1661415256,1477,1,0,Clear,1
2022-08-25 17:14,Host11,6_0,OFF,1661415297,1518,1,0,Switch,1
2022-08-25 17:10,Host11,4_0,Boss,1661415056,1277,1,0,CheckPoint,1
2022-08-25 17:10,Host11,8_0,Dead,1661415050,1271,1,0,Dead,1
2022-08-25 12:22,Host3,8_0,Dead,1661397736,1315,2,0,Dead,0
2022-08-25 12:22,Host4,1_1,Get Homerun,1661397763,186,2,0,CheckPoint,0
2022-08-25 12:22,Host10,8_0,Dead,1661397776,1464,1,0,Dead,0
2022-08-25 17:08,Host11,4_0,Boss,1661414916,1137,1,0,CheckPoint,1
2022-08-25 12:23,Host4,1_2,Frog With Flowers,1661397832,255,2,0,CheckPoint,0
2022-08-25 17:07,Host11,3_1,Town Cave,1661414827,1048,1,0,CheckPoint,1
2022-08-25 12:24,Host3,8_0,Dead,1661397854,1433,2,0,Dead,0
2022-08-25 12:24,Host4,2_0,Enter Town,1661397870,293,2,0,CheckPoint,0
2022-08-25 12:24,Host4,7_0,f1,1661397853,276,2,0,Campfire,0
2022-08-25 12:24,Host10,6_0,OFF,1661397851,1538,1,0,Switch,0
2022-08-25 17:07,Host11,3_2,Bomb & Fruit,1661414840,1061,1,0,CheckPoint,1
2022-08-25 12:25,Host3,8_0,Dead,1661397924,1503,2,0,Dead,0
2022-08-25 12:25,Host4,7_0,f2,1661397904,327,2,0,Campfire,0
2022-08-25 12:26,Host3,8_0,Dead,1661397976,1555,2,0,Dead,0
2022-08-25 12:26,Host4,2_1,Across The River,1661397987,410,2,0,CheckPoint,0
2022-08-25 12:27,Host4,2_2,Splash Combat,1661398053,476,2,0,CheckPoint,0
2022-08-25 12:29,Host4,2_3,Cave Entrance,1661398143,566,2,0,CheckPoint,0
2022-08-25 12:30,Host3,8_0,Dead,1661398252,1831,2,0,Dead,0
2022-08-25 12:30,Host3,8_0,Dead,1661398234,1813,2,0,Dead,0
2022-08-25 12:31,Host4,2_4,Find Fruit,1661398266,689,2,0,CheckPoint,0
2022-08-25 12:31,Host4,8_0,Dead,1661398267,690,2,0,Dead,0
2022-08-25 12:32,Host3,8_0,Dead,1661398336,1915,2,0,Dead,0
2022-08-25 12:32,Host4,0_0,ON,1661398370,0,3,0,Switch,0
2022-08-25 12:32,Host4,6_0,OFF,1661398331,754,2,0,Switch,0
2022-08-25 12:33,Host4,7_0,f1,1661398413,44,3,0,Campfire,0
2022-08-25 12:33,Host1,0_0,ON,1661398438,0,2,0,Switch,0
2022-08-25 12:34,Host1,7_0,f1,1661398488,50,2,0,Campfire,0
2022-08-25 12:35,Host4,8_0,Dead,1661398500,130,3,0,Dead,0
2022-08-25 12:35,Host1,1_1,Get Homerun,1661398555,116,2,0,CheckPoint,0
2022-08-25 12:36,Host3,8_0,Dead,1661398604,2184,2,0,Dead,0
2022-08-25 12:36,Host3,8_0,Dead,1661398561,2141,2,0,Dead,0
2022-08-25 12:36,Host4,1_1,Get Homerun,1661398600,230,3,0,CheckPoint,0
2022-08-25 12:37,Host4,1_2,Frog With Flowers,1661398668,299,3,0,CheckPoint,0
2022-08-25 12:37,Host1,1_2,Frog With Flowers,1661398634,196,2,0,CheckPoint,0
2022-08-25 12:38,Host3,8_0,Dead,1661398711,2290,2,0,Dead,0
2022-08-25 12:38,Host4,2_0,Enter Town,1661398697,328,3,0,CheckPoint,0
2022-08-25 12:38,Host4,7_0,f1,1661398688,318,3,0,Campfire,0
2022-08-25 12:38,Host4,7_0,f2,1661398725,356,3,0,Campfire,0
2022-08-25 12:38,Host1,2_0,Enter Town,1661398694,256,2,0,CheckPoint,0
2022-08-25 12:38,Host1,2_1,Across The River,1661398736,297,2,0,CheckPoint,0
2022-08-25 12:38,Host1,7_0,f2,1661398709,270,2,0,Campfire,0
2022-08-25 12:39,Host3,8_0,Dead,1661398771,2350,2,0,Dead,0
2022-08-25 12:39,Host3,8_0,Dead,1661398736,2315,2,0,Dead,0
2022-08-25 12:39,Host4,2_1,Across The River,1661398758,388,3,0,CheckPoint,0
2022-08-25 12:39,Host4,2_2,Splash Combat,1661398790,421,3,0,CheckPoint,0
2022-08-25 12:39,Host4,7_0,f2,1661398772,403,3,0,Campfire,0
2022-08-25 12:39,Host1,2_2,Splash Combat,1661398782,343,2,0,CheckPoint,0
2022-08-25 12:40,Host3,8_0,Dead,1661398849,2429,2,0,Dead,0
2022-08-25 12:40,Host3,8_0,Dead,1661398803,2382,2,0,Dead,0
2022-08-25 12:40,Host4,8_0,Dead,1661398852,483,3,0,Dead,0
2022-08-25 12:41,Host3,8_0,Dead,1661398903,2482,2,0,Dead,0
2022-08-25 12:41,Host1,2_3,Cave Entrance,1661398860,422,2,0,CheckPoint,0
2022-08-25 12:41,Host1,2_4,Find Fruit,1661398909,470,2,0,CheckPoint,0
2022-08-25 12:42,Host4,2_3,Cave Entrance,1661398947,578,3,0,CheckPoint,0
2022-08-25 12:42,Host1,3_0,Out of the Cave,1661398941,502,2,0,CheckPoint,0
2022-08-25 12:43,Host4,2_4,Find Fruit,1661398989,620,3,0,CheckPoint,0
2022-08-25 12:44,Host3,8_0,Dead,1661399073,2652,2,0,Dead,0
2022-08-25 12:44,Host3,8_0,Dead,1661399042,2621,2,0,Dead,0
2022-08-25 12:45,Host3,8_0,Dead,1661399109,2689,2,0,Dead,0
2022-08-25 12:45,Host4,3_0,Out of the Cave,1661399146,776,3,0,CheckPoint,0
2022-08-25 12:45,Host1,3_1,Town Cave,1661399159,720,2,0,CheckPoint,0
2022-08-25 12:45,Host1,7_0,f2,1661399134,695,2,0,Campfire,0
2022-08-25 12:46,Host4,7_0,f2,1661399167,798,3,0,Campfire,0
2022-08-25 12:46,Host1,3_2,Bomb & Fruit,1661399177,739,2,0,CheckPoint,0
2022-08-25 12:46,Host1,3_3,Get Key,1661399201,762,2,0,CheckPoint,0
2022-08-25 12:47,Host4,3_1,Town Cave,1661399261,891,3,0,CheckPoint,0
2022-08-25 12:47,Host4,7_0,f2,1661399241,871,3,0,Campfire,0
2022-08-25 12:47,Host1,4_0,Boss,1661399248,809,2,0,CheckPoint,0
2022-08-25 12:48,Host3,8_0,Dead,1661399329,2908,2,0,Dead,0
2022-08-25 12:48,Host3,8_0,Dead,1661399281,2860,2,0,Dead,0
2022-08-25 12:48,Host4,3_2,Bomb & Fruit,1661399292,922,3,0,CheckPoint,0
2022-08-25 12:49,Host3,8_0,Dead,1661399395,2974,2,0,Dead,0
2022-08-25 12:49,Host3,8_0,Dead,1661399368,2947,2,0,Dead,0
2022-08-25 12:49,Host4,3_3,Get Key,1661399359,989,3,0,CheckPoint,0
2022-08-25 12:49,Host4,7_0,f2,1661399392,1022,3,0,Campfire,0
2022-08-25 12:49,Host1,8_0,Dead,1661399362,924,2,0,Dead,0
2022-08-25 12:50,Host1,8_0,Dead,1661399440,1002,2,0,Dead,0
2022-08-25 12:51,Host4,4_0,Boss,1661399510,1141,3,0,CheckPoint,0
2022-08-25 12:51,Host4,7_0,f2,1661399487,1117,3,0,Campfire,0
2022-08-25 12:53,Host3,8_0,Dead,1661399620,3199,2,0,Dead,0
2022-08-25 12:53,Host3,8_0,Dead,1661399577,3157,2,0,Dead,0
2022-08-25 12:53,Host4,4_0,Boss,1661399621,1252,3,0,CheckPoint,0
2022-08-25 12:53,Host4,8_0,Dead,1661399612,1242,3,0,Dead,0
2022-08-25 17:07,Host11,3_3,Get Key,1661414876,1097,1,0,CheckPoint,1
2022-08-25 12:53,Host1,8_0,Dead,1661399591,1153,2,0,Dead,0
2022-08-25 12:54,Host4,4_0,Boss,1661399696,1327,3,0,CheckPoint,0
